essay_id,score,words,paragraphs,characters,words_unique_ratio
6162c3a,2,210,3,1194,0.6095238095238096
1c74f89,4,400,3,2161,0.4775
5cfcdf9,3,235,5,1438,0.6382978723404256
5c04c45,3,216,3,1245,0.5277777777777778
3911f96,4,522,6,2779,0.4118773946360153
2836518,3,272,4,1574,0.6139705882352942
0c63220,3,395,2,2146,0.5189873417721519
9629fff,2,301,4,1838,0.5780730897009967
e4a732b,2,263,3,1446,0.5779467680608364
6365f7a,2,324,18,1703,0.5370370370370371
31b73d2,4,426,5,2526,0.49765258215962443
8aaee53,3,257,5,1498,0.5680933852140078
c435fff,2,292,2,1532,0.541095890410959
4c262b2,4,446,6,2633,0.5022421524663677
79dfcd7,6,975,9,5380,0.38461538461538464
8dbbcc8,2,366,6,2078,0.5109289617486339
575d609,3,513,10,2882,0.5282651072124757
e883e8d,3,345,4,1918,0.553623188405797
a7bb990,4,620,4,3684,0.5774193548387097
8b423cb,4,592,22,3538,0.42905405405405406
7d3aad9,2,262,3,1515,0.5687022900763359
ced3bda,2,327,2,1700,0.4740061162079511
b6fdfe8,4,362,4,2106,0.5359116022099447
b509ef3,1,209,3,1330,0.7033492822966507
d8f3bd7,4,587,5,3384,0.45315161839863716
08d4d59,4,457,5,2686,0.4135667396061269
019b862,2,258,1,1451,0.6007751937984496
5ada5db,3,442,4,2356,0.4819004524886878
5e5f641,3,352,5,2079,0.5255681818181818
290cf6b,3,395,5,2156,0.5645569620253165
9a371d4,3,328,6,1863,0.5945121951219512
4db2098,4,520,5,2930,0.4403846153846154
c97e5b2,3,267,2,1381,0.5168539325842697
cff9d2d,4,360,5,2207,0.5388888888888889
5bc984d,3,260,3,1524,0.5076923076923077
41cfc2c,3,280,3,1488,0.45357142857142857
06235e1,4,607,4,3338,0.471169686985173
fcc285f,1,191,2,1105,0.6649214659685864
80b8f92,3,419,3,2229,0.45823389021479716
8a62e5b,4,463,4,2562,0.42116630669546434
3e60172,3,306,3,1782,0.6013071895424836
bd0fd0d,4,490,5,2577,0.463265306122449
9caac09,3,344,4,1912,0.49709302325581395
647cd96,1,159,1,811,0.559748427672956
d77eb24,5,554,6,3099,0.5379061371841155
18f7fc7,2,154,1,781,0.5194805194805194
21ae86b,3,513,5,2775,0.49902534113060426
c3fd587,2,332,4,1782,0.5632530120481928
f7b0d7d,1,243,2,1282,0.5473251028806584
47225d8,2,174,4,863,0.6091954022988506
2e1b5e4,2,302,4,1553,0.47019867549668876
920a499,4,428,5,2638,0.5490654205607477
30869db,1,225,1,1059,0.5111111111111111
f6ccf5b,2,434,3,2333,0.3778801843317972
0f7535d,4,383,5,2228,0.4934725848563969
cf96a90,5,495,5,3117,0.509090909090909
43af0ee,3,302,3,1874,0.5860927152317881
537f360,3,352,5,1979,0.5085227272727273
79bbd9b,5,844,5,4671,0.4253554502369668
be316f2,4,469,5,2668,0.4904051172707889
1d20cae,3,397,5,2258,0.43828715365239296
5ad7706,3,242,3,1393,0.5661157024793388
359b8ee,4,590,7,3308,0.4728813559322034
3395115,3,267,3,1498,0.5655430711610487
2e5b73c,4,500,4,2960,0.478
06be122,2,218,1,1179,0.591743119266055
283ae2f,4,316,6,1892,0.43354430379746833
568497d,3,369,6,2006,0.43902439024390244
29194fa,3,434,5,2485,0.48847926267281105
7c244f3,4,383,5,2099,0.5143603133159269
7969ad0,5,517,5,2975,0.402321083172147
2bcd7b2,3,364,7,2156,0.6373626373626373
442da01,4,470,10,2597,0.44042553191489364
11b1db5,4,418,5,2222,0.39712918660287083
47a5dff,4,547,10,3062,0.4643510054844607
9792fe8,5,501,5,3238,0.469061876247505
f4ca3ba,4,448,5,2534,0.49776785714285715
9749d96,2,185,2,987,0.6
77421ce,1,177,4,961,0.5932203389830508
37b659c,4,389,5,2186,0.480719794344473
77d1a04,4,475,4,2628,0.44842105263157894
eaeef02,3,508,5,2828,0.5196850393700787
158ddca,5,364,4,2204,0.5412087912087912
5de5793,4,413,6,2308,0.5617433414043583
9d733ea,3,510,5,2707,0.41568627450980394
663fde6,2,159,3,960,0.6540880503144654
60000b4,3,230,4,1296,0.6130434782608696
9b3b928,3,405,5,2195,0.43209876543209874
7f8986b,3,361,5,1960,0.5069252077562327
5f35e66,2,309,3,1645,0.5501618122977346
c6a49f8,4,407,5,2430,0.5995085995085995
a63a862,3,331,3,1786,0.46827794561933533
7b190b5,3,427,3,2249,0.42857142857142855
abde127,2,171,3,954,0.695906432748538
44d698b,2,196,3,1035,0.6020408163265306
93632c3,2,197,4,1108,0.6040609137055838
dd5dacd,4,676,6,3786,0.4156804733727811
0098ef4,4,584,5,3351,0.4948630136986301
61d41c5,3,318,7,1696,0.4591194968553459
1ce9669,4,486,5,2703,0.3292181069958848
4be72b3,3,298,6,1666,0.5033557046979866
f29d95b,3,330,4,1849,0.5303030303030303
c50f5ae,3,231,4,1301,0.5844155844155844
0b6df5c,3,428,6,2339,0.5
ce356c9,3,430,3,2224,0.40232558139534885
103d884,4,406,6,2432,0.4753694581280788
9cbf6a3,3,395,6,2247,0.40253164556962023
45d4220,2,208,3,1196,0.6971153846153846
d0113ae,3,342,4,1925,0.4853801169590643
7b20057,1,357,9,2102,0.6022408963585434
4adb263,3,272,4,1478,0.5036764705882353
c1dabba,3,494,5,2959,0.47368421052631576
4cf846a,3,312,5,1744,0.5192307692307693
e1e2a67,3,476,3,2663,0.4831932773109244
578e3c1,3,388,4,2153,0.45618556701030927
265499b,2,394,3,2291,0.5177664974619289
1178b7e,2,180,2,971,0.55
c44be67,3,294,3,1567,0.5272108843537415
99038ba,3,431,13,2640,0.5011600928074246
ce0fa56,3,329,4,1867,0.5379939209726444
85bf4eb,2,263,3,1364,0.5437262357414449
5867764,2,225,1,1160,0.6
6bde4bc,2,169,3,974,0.6686390532544378
0cf9088,3,287,6,1693,0.6062717770034843
a53d268,3,320,3,1902,0.50625
0bee92d,2,303,4,1672,0.43564356435643564
1d34992,3,365,5,1972,0.5013698630136987
8055ec2,3,235,4,1218,0.4595744680851064
00f6ac7,3,368,3,2123,0.49728260869565216
58b61cc,6,653,5,3803,0.4655436447166922
3cc72ff,1,206,1,1157,0.6650485436893204
b7c2646,2,221,5,1327,0.6063348416289592
4f55690,4,491,5,2561,0.4725050916496945
976c6f8,2,207,3,1213,0.5555555555555556
4d63446,2,444,14,2223,0.40540540540540543
8ac535b,3,357,4,1946,0.47619047619047616
2305032,5,645,5,3902,0.5472868217054263
725dd07,2,248,5,1245,0.5524193548387096
00feec3,2,171,3,941,0.6257309941520468
748d54a,2,151,3,855,0.5298013245033113
2dc718b,4,506,5,2916,0.5197628458498024
9f93c72,3,336,5,1757,0.48214285714285715
2cd5385,4,373,3,2014,0.5013404825737265
1fdcd75,4,367,4,2106,0.5340599455040872
fbb4b88,2,178,4,963,0.550561797752809
ff4c9d0,2,481,8,2633,0.3783783783783784
92c37a0,3,254,4,1504,0.6023622047244095
93e1019,5,784,6,4593,0.4604591836734694
5ac14fa,3,329,6,1753,0.5197568389057751
81fde2a,2,178,5,849,0.5168539325842697
ad31471,4,414,5,2258,0.43478260869565216
09b1b24,2,523,1,2727,0.5181644359464627
df4a236,3,363,3,1986,0.45454545454545453
576b6b8,1,172,2,933,0.6627906976744186
8a54ace,3,547,5,2839,0.4405850091407678
4a23085,2,237,4,1318,0.5822784810126582
beed224,4,500,5,2861,0.414
48847db,4,655,4,3762,0.5145038167938931
90b9070,3,317,4,1599,0.3659305993690852
4406d5e,4,481,19,2985,0.4158004158004158
3647ee0,3,281,6,1450,0.5693950177935944
89daab8,4,444,4,2659,0.5022522522522522
1a0ee12,3,545,5,2877,0.3302752293577982
6bf2b8d,4,426,5,2231,0.4084507042253521
7813094,1,281,4,1661,0.6014234875444839
34339c4,3,274,3,1362,0.5145985401459854
a96f4f5,2,413,4,2120,0.46973365617433416
ad6312d,4,596,5,3114,0.38422818791946306
4d8d72c,1,281,4,1492,0.5480427046263345
e96aaaf,3,397,4,2352,0.5768261964735516
7be790c,1,419,8,2106,0.4486873508353222
c3cdc0c,4,404,6,2353,0.48267326732673266
0c85030,1,226,5,1294,0.6769911504424779
b090319,3,513,8,2707,0.48148148148148145
e195a3b,4,493,12,2820,0.49290060851926976
82a33e2,3,209,3,1065,0.5933014354066986
e6bbf25,3,312,4,1830,0.5480769230769231
f53fbe6,4,443,5,2560,0.4650112866817156
ff5c95f,5,564,7,3240,0.50177304964539
0eb2865,5,608,8,3559,0.37993421052631576
72c9aa8,1,279,4,1550,0.5448028673835126
4c772de,3,321,3,1864,0.6043613707165109
202b78d,2,192,4,1002,0.453125
461515a,5,736,12,4284,0.42527173913043476
9b80a7f,2,239,1,1254,0.5397489539748954
4d90b3e,4,365,6,2119,0.5452054794520548
710f5d9,4,393,5,2129,0.5114503816793893
5ef8f8e,3,268,3,1490,0.582089552238806
90a4d07,2,219,3,1080,0.4474885844748858
2c95040,3,215,3,1252,0.5581395348837209
caf4f81,5,790,4,4161,0.43037974683544306
95cfb46,4,458,3,2730,0.4978165938864629
5ae6fe3,3,208,4,1220,0.5576923076923077
6b02476,4,423,4,2253,0.4515366430260047
787fa24,3,386,10,2248,0.5673575129533679
f40883e,1,178,2,905,0.5112359550561798
b3d012d,2,181,4,1102,0.5193370165745856
33f367a,3,494,4,2874,0.4939271255060729
d35e751,4,415,6,2336,0.4843373493975904
1962ad7,4,490,4,2893,0.42244897959183675
e5bb1c0,2,325,5,1934,0.4676923076923077
41f185b,4,529,4,3113,0.4706994328922495
fe2a572,3,624,5,3261,0.46474358974358976
3217d6b,3,253,3,1401,0.5612648221343873
bbce450,4,470,8,2823,0.4574468085106383
65a47e3,4,442,7,2490,0.43891402714932126
215b5af,4,470,5,2626,0.5851063829787234
f132fc4,3,474,5,2663,0.4430379746835443
cc6e400,3,234,4,1348,0.5769230769230769
13d8060,3,303,5,1808,0.5610561056105611
9a10719,4,511,6,2744,0.436399217221135
c37d021,2,283,4,1637,0.5724381625441696
b535764,5,558,6,3369,0.4121863799283154
b08a814,2,366,4,2159,0.546448087431694
e8dfb46,1,162,1,773,0.5432098765432098
5ef300e,4,589,5,3349,0.5178268251273345
33dcf9a,2,259,6,1403,0.5405405405405406
be32742,3,477,6,2734,0.5303983228511531
d6ea1d3,2,172,3,887,0.5290697674418605
d144944,2,156,2,840,0.6153846153846154
846448e,3,288,3,1587,0.4340277777777778
b5aa1d8,4,392,5,2068,0.45663265306122447
0f20721,4,362,6,2145,0.5082872928176796
b3c9e9b,3,290,5,1535,0.5448275862068965
a3025f7,3,419,4,2463,0.5751789976133651
da81c33,2,212,5,1120,0.5849056603773585
7d9484d,4,386,5,2151,0.48704663212435234
f1438af,4,556,5,3147,0.4352517985611511
a83390c,3,357,5,1783,0.3025210084033613
2822b94,4,477,5,2620,0.44234800838574423
ca2c8f2,4,391,5,2298,0.5242966751918159
960e817,3,215,3,1260,0.627906976744186
e26c4cb,5,496,5,2610,0.3911290322580645
7341159,2,403,5,2205,0.5210918114143921
1b5f4fa,4,375,5,2123,0.47733333333333333
667bf45,6,592,5,3164,0.4239864864864865
f69ba8e,4,464,8,2410,0.40948275862068967
a433686,4,441,5,2471,0.36507936507936506
6bf05a5,3,321,3,1930,0.5794392523364486
dc978d4,3,328,4,1884,0.600609756097561
915c0f7,2,190,1,966,0.5631578947368421
57f6a70,3,276,4,1507,0.5253623188405797
ef9a2ba,3,418,6,2226,0.47368421052631576
c3bc0f7,4,343,5,1944,0.4110787172011662
8b57e29,2,238,3,1357,0.4411764705882353
6b3f030,3,253,9,1421,0.6047430830039525
100527c,2,217,1,1122,0.5668202764976958
25024a4,1,382,4,2210,0.5235602094240838
2db6925,5,545,4,3260,0.48440366972477067
22dd848,3,282,3,1451,0.40425531914893614
a06587f,2,293,3,1499,0.5119453924914675
13ed689,3,256,3,1513,0.41015625
dd0b4c0,1,299,3,1533,0.46153846153846156
9b7d16d,4,325,5,1969,0.556923076923077
023c138,4,423,8,2463,0.5531914893617021
3a2c718,3,179,4,1024,0.5977653631284916
10a41ed,2,302,3,1579,0.5132450331125827
e871835,2,355,1,1791,0.38591549295774646
01ec1a3,4,390,7,2145,0.49743589743589745
c493091,2,187,3,960,0.5882352941176471
dfa4956,3,255,8,1396,0.596078431372549
d1354e5,4,621,5,3435,0.4138486312399356
7893cfe,2,313,3,1592,0.5271565495207667
a2ad3dd,2,208,3,1191,0.6490384615384616
70207b5,6,896,5,5022,0.4330357142857143
d8d10fa,3,377,5,2054,0.4403183023872679
96d3c6d,2,270,5,1448,0.5148148148148148
722a7a7,3,392,6,2156,0.5586734693877551
15eb254,1,291,7,1668,0.5807560137457045
d3570a8,5,551,4,3266,0.4900181488203267
679b451,1,170,1,897,0.49411764705882355
9cc61ec,4,541,7,3000,0.40850277264325324
d88b728,3,496,14,3032,0.5080645161290323
bbdb0ca,1,257,4,1570,0.5252918287937743
effed23,2,159,1,884,0.5723270440251572
2c46fcc,1,267,4,1514,0.5093632958801498
36eaa58,4,476,6,2571,0.4789915966386555
1464c1a,2,282,5,1340,0.41843971631205673
d49d8db,3,293,4,1622,0.43686006825938567
317173f,4,593,6,3131,0.3473861720067454
921202b,3,374,7,2171,0.4117647058823529
ab31ce4,4,482,6,2908,0.470954356846473
6dcc16c,1,264,7,1688,0.7045454545454546
3ce7d44,3,233,8,1270,0.575107296137339
13f75ec,5,614,7,3695,0.4511400651465798
48f464b,2,228,4,1221,0.5526315789473685
9dea2ae,2,310,4,1660,0.5548387096774193
6e4cd94,2,203,1,1024,0.541871921182266
6b445e4,3,413,6,2061,0.3389830508474576
2005423,3,307,3,1661,0.5570032573289903
adaef95,2,398,3,2065,0.4321608040201005
e34416f,4,388,5,2227,0.5077319587628866
883dff5,2,300,3,1666,0.5933333333333334
d730f64,3,250,3,1285,0.52
fb307eb,3,443,4,2691,0.5665914221218962
5d47f5c,4,309,4,1732,0.5501618122977346
9459254,3,292,3,1652,0.636986301369863
78236b1,3,308,5,1753,0.538961038961039
cd9d88d,3,218,5,1248,0.555045871559633
6b5cb41,2,184,6,964,0.47282608695652173
d5abea3,3,389,6,2161,0.4498714652956298
f17398f,2,238,5,1212,0.4789915966386555
9005ce5,2,323,5,1802,0.42724458204334365
26fd6e8,3,259,4,1584,0.5366795366795367
22cb8da,2,184,3,1062,0.592391304347826
fb46850,2,167,4,899,0.6047904191616766
3c40328,4,550,4,3116,0.4509090909090909
6adb60a,2,365,3,1936,0.473972602739726
0e22bc3,4,376,6,2129,0.5824468085106383
6d719a6,3,236,3,1322,0.5296610169491526
fa3640b,3,307,3,1790,0.46254071661237783
d3aaf6d,2,185,2,992,0.6810810810810811
0d0a0cb,4,471,6,2468,0.45010615711252655
0811694,4,571,5,3145,0.4798598949211909
79c9ad0,3,335,6,1943,0.4716417910447761
d3eed9a,2,159,4,831,0.5471698113207547
36050fb,4,423,5,2287,0.508274231678487
998c758,3,299,6,1645,0.4916387959866221
0281195,2,295,6,1498,0.5084745762711864
e9538f2,2,206,5,1189,0.6359223300970874
274b414,5,531,6,3019,0.4500941619585687
58a5feb,3,313,5,1680,0.5431309904153354
adfb0fa,4,434,5,2623,0.47465437788018433
7d62d5d,4,494,4,2821,0.4190283400809717
ba1f7ed,3,284,3,1670,0.4084507042253521
4fb5770,4,674,7,3937,0.4821958456973294
a2820da,3,402,15,2228,0.5124378109452736
ac8e95d,2,209,1,1084,0.6124401913875598
3b57e6a,3,326,6,1690,0.4723926380368098
9c14496,3,475,3,2691,0.4610526315789474
48d852b,3,428,3,2309,0.4322429906542056
0fcc1b3,4,585,6,3134,0.3384615384615385
7777397,3,719,10,3781,0.47009735744089015
2773770,3,336,4,1884,0.4791666666666667
bbcbf39,3,281,4,1662,0.5373665480427047
2b0d36b,3,473,5,2683,0.53276955602537
31e0361,4,378,5,2094,0.5317460317460317
fbd60ab,5,826,6,4409,0.4430992736077482
26c804d,3,284,3,1533,0.49295774647887325
c369266,4,588,7,3126,0.5
4a8af26,3,405,4,2141,0.43703703703703706
b05a09a,2,236,6,1380,0.6567796610169492
70b24ac,2,183,6,1038,0.6120218579234973
00daaa2,3,348,4,2030,0.6264367816091954
0778075,2,268,4,1480,0.5671641791044776
98685fe,4,455,5,2721,0.45274725274725275
04bc9b6,4,493,9,2774,0.46247464503042596
40b5365,4,363,4,2180,0.5041322314049587
fb5d9e3,3,241,3,1380,0.6224066390041494
08629e7,3,337,6,1799,0.49554896142433236
bc3b592,2,216,3,1128,0.5416666666666666
bce4012,2,236,1,1302,0.559322033898305
60acb0c,4,345,4,1994,0.5623188405797102
a337e4d,3,276,6,1603,0.5579710144927537
e964d63,4,584,4,3429,0.4520547945205479
40ae87d,4,378,4,2089,0.5052910052910053
f697b8f,3,324,3,1802,0.5185185185185185
4015682,3,208,4,1192,0.6105769230769231
8bd7089,3,306,5,1801,0.6078431372549019
d737262,2,221,5,1119,0.4796380090497738
fe971cf,4,533,5,2953,0.46904315196998125
5c2e1c3,4,372,4,2143,0.5268817204301075
410ce9c,3,324,3,1729,0.5555555555555556
2e91de9,1,218,3,1178,0.5596330275229358
0863447,2,263,3,1442,0.5399239543726235
76ed4ba,3,452,5,2571,0.4579646017699115
fa67286,5,636,14,3519,0.49528301886792453
f230850,3,298,3,1562,0.5234899328859061
5b02768,2,188,1,1116,0.6808510638297872
c3f44d5,4,524,7,3029,0.43702290076335876
9207878,2,317,3,1691,0.4921135646687697
c0dfe25,4,620,4,3409,0.45161290322580644
3107452,2,192,4,1040,0.5885416666666666
fe25490,4,386,5,2002,0.4844559585492228
89d88b5,4,379,5,2191,0.554089709762533
6f3bcc5,2,212,1,1026,0.42452830188679247
7573c96,3,339,5,1802,0.471976401179941
9acbdd6,3,541,4,3001,0.5841035120147874
e4dcbca,5,537,7,3286,0.4972067039106145
9c3f6e4,3,384,4,2307,0.5130208333333334
f471d19,2,206,3,1059,0.49514563106796117
398af51,4,619,4,3679,0.46526655896607433
39bd4eb,2,267,2,1325,0.4344569288389513
6bb33f3,4,582,5,3233,0.4484536082474227
d08d158,2,165,2,800,0.45454545454545453
331ec21,2,210,5,1166,0.6523809523809524
78eb6b8,3,450,6,2596,0.48444444444444446
2b7e769,5,523,5,3186,0.5621414913957935
df999d9,3,359,5,1892,0.48746518105849584
480146f,4,383,6,2259,0.5117493472584856
6583a7e,3,410,6,2233,0.4926829268292683
a8a2337,2,192,3,1029,0.5625
df97546,5,556,6,3181,0.40467625899280574
3d73915,3,305,5,1601,0.5704918032786885
8955592,2,262,4,1453,0.5
7c64ee2,5,672,5,4010,0.33630952380952384
7be7aa5,4,545,4,3222,0.5944954128440367
b7d0710,2,297,6,1473,0.494949494949495
b1624e2,3,312,5,1768,0.5512820512820513
51a69ae,3,358,18,1815,0.5027932960893855
b124b2d,1,185,3,965,0.6216216216216216
7e41fa2,4,408,5,2359,0.4730392156862745
ee6b139,4,652,7,3725,0.48773006134969327
c2e46f1,2,227,5,1272,0.5991189427312775
1e32b1d,4,367,4,2172,0.4822888283378747
45fcc6d,3,330,4,1721,0.4818181818181818
1b734d9,3,283,5,1484,0.4876325088339223
d2c1065,3,380,7,2267,0.6473684210526316
8ff3842,2,281,3,1486,0.4483985765124555
3bcfc9e,1,186,3,1026,0.521505376344086
6c9f26e,3,267,5,1376,0.5280898876404494
8ff1820,4,450,9,2569,0.5133333333333333
c193287,2,156,1,751,0.5961538461538461
e348947,3,211,2,1111,0.5023696682464455
53ece1b,2,258,3,1456,0.46124031007751937
6b57a15,2,399,5,2059,0.48621553884711777
c503e41,5,466,5,2750,0.4978540772532189
dad862d,4,445,5,2531,0.5191011235955056
945f221,4,431,4,2389,0.45707656612529
fddf51f,3,349,5,2059,0.498567335243553
24c6ae0,2,271,8,1596,0.6420664206642066
f148238,1,324,3,1970,0.6450617283950617
3dbb209,3,475,4,2424,0.45473684210526316
73679f2,2,305,4,1800,0.5377049180327869
c91d08f,4,247,6,1460,0.5587044534412956
33ee6ce,3,410,5,2314,0.4682926829268293
7cc1623,4,529,6,2894,0.48582230623818523
83b0019,1,321,4,1738,0.48909657320872274
99cb3da,2,272,2,1454,0.5330882352941176
b1f6d1f,2,186,4,1026,0.5053763440860215
0d23181,2,271,1,1464,0.5387453874538746
3a976b4,2,160,4,856,0.5625
32630a9,3,244,6,1315,0.5614754098360656
b15efce,3,342,3,1857,0.4473684210526316
96b7cea,4,458,4,2594,0.5524017467248908
e2b3961,4,375,28,2041,0.5226666666666666
bab2753,2,286,3,1544,0.5244755244755245
def86fc,2,277,4,1571,0.44765342960288806
800225b,2,207,3,1111,0.5458937198067633
4b1290d,2,195,3,1049,0.6102564102564103
df2161b,2,222,4,1170,0.45495495495495497
304e41c,2,206,3,1178,0.6116504854368932
910d63d,4,476,6,2593,0.4411764705882353
01e0bb8,4,591,5,3432,0.4619289340101523
eb71b85,3,349,5,1700,0.4498567335243553
137152d,3,384,5,2161,0.5338541666666666
25d7df0,1,573,5,2847,0.45898778359511344
a7afa62,2,233,4,1213,0.5536480686695279
246585a,3,264,5,1530,0.5833333333333334
d9b3f52,3,541,5,3141,0.48613678373382624
34ff09f,3,346,5,1891,0.5867052023121387
08669b6,2,319,4,1601,0.4827586206896552
1ab9b01,2,220,3,1265,0.6090909090909091
b63e6e4,3,373,5,1990,0.45308310991957107
f3a876f,3,250,4,1329,0.508
569a513,3,436,3,2367,0.5229357798165137
ed38d2a,3,484,5,2573,0.4462809917355372
4699ca6,2,203,3,1017,0.6059113300492611
e133934,1,221,3,1254,0.5972850678733032
282c1bd,4,335,4,1928,0.3074626865671642
36ed198,4,344,4,2058,0.5232558139534884
12997a5,3,327,4,1984,0.6299694189602446
1dedbfa,3,358,5,1836,0.49162011173184356
14eaf97,3,362,6,2011,0.5082872928176796
f10818c,4,560,7,3130,0.48928571428571427
60fec92,1,331,5,1935,0.41389728096676737
594117c,3,480,2,2745,0.5333333333333333
58daaa3,5,534,5,3200,0.45880149812734083
e3a9504,3,309,5,1695,0.5339805825242718
b119e43,3,257,3,1594,0.6070038910505836
c9d93a1,2,306,3,1685,0.5163398692810458
5b1041d,2,248,1,1456,0.6895161290322581
054e4c8,3,232,3,1325,0.5560344827586207
a1e35a3,2,353,4,2075,0.5070821529745042
5ebc160,3,335,9,1866,0.4746268656716418
8c5c541,2,190,1,1001,0.5894736842105263
aec7837,4,563,7,2971,0.42095914742451157
3747fb6,3,408,26,2162,0.4117647058823529
cf3b381,3,430,3,2403,0.4883720930232558
dcf3a1e,4,459,6,2637,0.46187363834422657
d635ef5,2,205,6,1064,0.5073170731707317
2505b2a,2,154,3,913,0.6298701298701299
dac6521,2,241,3,1235,0.4896265560165975
e7e826b,4,722,25,4676,0.43351800554016623
2426a90,3,351,3,2033,0.4472934472934473
189c65f,2,313,5,1827,0.31629392971246006
6040a53,2,365,1,1933,0.4849315068493151
ce51886,3,461,5,2554,0.46637744034707157
4d83c24,4,398,5,2212,0.4748743718592965
4a70bc3,2,168,2,927,0.6130952380952381
46ca26b,3,267,3,1443,0.5168539325842697
360aac0,3,344,6,2061,0.48546511627906974
f65f855,3,223,5,1183,0.600896860986547
8bdeb9d,2,258,5,1327,0.4806201550387597
f89ba28,3,342,3,1741,0.4590643274853801
24971db,3,475,7,2553,0.4968421052631579
86887d7,3,447,6,2636,0.5570469798657718
dac4eee,4,306,5,1652,0.5424836601307189
40a9a69,3,270,4,1502,0.48518518518518516
3984fa7,2,249,2,1361,0.5381526104417671
fc3e67a,4,380,5,2029,0.5657894736842105
e74239f,2,205,3,1077,0.5902439024390244
2315ee0,4,601,5,3343,0.3610648918469218
3715486,3,280,6,1519,0.45714285714285713
3c60501,1,344,48,2037,0.6627906976744186
b390f9a,3,431,6,2050,0.4176334106728538
630114f,4,453,5,2537,0.5209713024282561
2e5c179,3,296,3,1764,0.5540540540540541
1df4871,4,429,4,2250,0.34965034965034963
01846d8,2,157,4,838,0.6242038216560509
e9a1fe2,4,598,6,3467,0.391304347826087
fb83aad,4,371,4,2232,0.522911051212938
29d4a8c,5,752,9,4033,0.4175531914893617
bf30bb3,3,373,6,2082,0.5067024128686327
dbe526f,2,209,5,1189,0.5933014354066986
a7df23b,1,348,6,2106,0.6379310344827587
5921b89,4,655,5,3642,0.40916030534351144
fa8a790,3,444,4,2562,0.5765765765765766
5b2f5a3,4,403,6,2252,0.5781637717121588
3bc01dc,1,153,4,821,0.5751633986928104
303710c,4,484,6,2651,0.44214876033057854
f28d102,3,287,3,1621,0.5470383275261324
621dec3,4,505,7,2661,0.500990099009901
9c4fcad,4,477,4,2799,0.4360587002096436
2fa5ce8,4,539,5,3191,0.47680890538033394
280c9d5,4,736,5,3911,0.35190217391304346
8131512,2,213,4,1177,0.5727699530516432
0fa8295,4,536,6,3025,0.48507462686567165
9c9c75e,1,187,2,904,0.5080213903743316
d32dbeb,4,364,7,2234,0.532967032967033
173dcbd,2,290,12,1629,0.5241379310344828
098d6c6,2,188,6,1024,0.6329787234042553
f9989ca,3,329,3,1841,0.5379939209726444
4b07312,1,167,3,1015,0.5868263473053892
1cf2302,4,503,7,2732,0.4970178926441352
13e2e99,4,373,5,1937,0.517426273458445
56aa173,2,241,3,1121,0.46887966804979253
830d3bf,2,158,1,969,0.7341772151898734
52de2f6,3,777,3,4118,0.37194337194337196
bc95e84,2,252,3,1296,0.5634920634920635
562ca6d,3,255,3,1338,0.5764705882352941
982dfcd,3,359,7,2192,0.520891364902507
1287951,3,438,5,2424,0.4726027397260274
2598037,2,272,3,1355,0.44485294117647056
0f22798,3,473,5,2942,0.452431289640592
6354384,3,443,5,2423,0.4469525959367946
61c7b5a,4,469,5,2760,0.44349680170575695
2c44bf1,3,309,6,1710,0.56957928802589
dae3018,4,574,5,3279,0.5156794425087108
d413b38,3,308,5,1544,0.5064935064935064
ffab5f8,3,476,5,2594,0.4054621848739496
b431623,4,687,5,3780,0.4410480349344978
cf043c2,4,413,4,2374,0.5786924939467313
0d34dea,1,252,5,1296,0.5833333333333334
06673c8,4,628,6,3459,0.4140127388535032
4e51f74,1,253,4,1624,0.5335968379446641
5ed754b,3,346,5,1812,0.3872832369942196
8c1fec4,3,282,5,1605,0.475177304964539
5e235b1,1,335,4,1913,0.6
720d191,3,377,5,2142,0.5172413793103449
7a2207b,3,326,4,2003,0.6533742331288344
7e517f2,4,545,4,3120,0.41651376146788993
f26cf95,3,288,3,1744,0.53125
6ee0571,3,338,6,1805,0.5325443786982249
9c60ce6,4,367,5,2276,0.553133514986376
4465d4c,2,165,3,900,0.593939393939394
6fd79d3,4,485,5,2456,0.43917525773195876
5180207,3,479,3,2589,0.4363256784968685
b5cd4cc,4,691,5,3900,0.42547033285094066
5b74243,1,370,4,2212,0.6081081081081081
328c079,3,337,4,1910,0.5667655786350149
3ed7d45,3,249,3,1394,0.5863453815261044
e907a55,3,243,4,1400,0.5308641975308642
6a533ce,5,553,5,3198,0.4538878842676311
1d106d5,5,725,6,4277,0.5365517241379311
90e8059,3,531,7,2744,0.4839924670433145
c15c769,5,491,5,3067,0.4725050916496945
15a5d60,2,221,4,1141,0.5475113122171946
e2dc569,2,345,6,2052,0.6695652173913044
55e620e,4,377,3,2170,0.5119363395225465
5c90619,3,184,5,980,0.5760869565217391
3d3a721,4,507,6,2843,0.4418145956607495
19e85b7,3,387,5,2070,0.5736434108527132
f4b6426,3,335,16,1760,0.5373134328358209
dabc74a,3,453,4,2328,0.37527593818984545
5083ea0,2,230,4,1102,0.5043478260869565
f7ae3a3,4,360,5,2080,0.49722222222222223
8c8c4c0,5,751,4,4615,0.38348868175765644
5f73006,3,361,3,1820,0.5041551246537396
6535778,3,371,5,2040,0.46630727762803237
7832599,4,478,5,2736,0.5230125523012552
cceb8d1,3,367,4,2071,0.5449591280653951
046efe7,3,359,4,1920,0.45125348189415043
