essay_id,topic_heuristic
2c5957b,other
ccfc77d,electoral
73f5cf4,electoral
8fc1fe9,driverless
bee6b7f,electoral
a763494,mars_face
72c7745,other
95abb30,electoral
0364075,electoral
669d1dc,electoral
f59fa4d,venus
0acad9f,mars_face
26a6b97,facial_emotion
9adfa36,venus
8afd92b,venus
3aaa9c1,other
2fe59b4,venus
d6d1058,mars_face
9f792bd,car_usage
2ef8816,venus
39a0c64,car_usage
dc9d5eb,driverless
c98ba96,other
d150ef9,venus
6e64d71,driverless
65fc941,driverless
6b5cecd,venus
b300e9b,other
3497854,facial_emotion
821f6ff,driverless
8fe0875,driverless
939d35a,driverless
78569ca,car_usage
0da2967,other
3b2cfcb,driverless
e2b3e6e,facial_emotion
994f286,other
502014f,mars_face
965e44b,venus
824e4ae,seagoing
7692a92,other
14b9c3f,driverless
9f4e1b8,venus
824682f,electoral
a7deac0,facial_emotion
29bfa76,other
865ce43,car_usage
327dc64,mars_face
85fc7c9,facial_emotion
52a8741,driverless
e1461b0,driverless
aadf956,venus
8249055,venus
2324a33,mars_face
4cba575,driverless
d1718e6,facial_emotion
05b37db,facial_emotion
a5e12ea,venus
c04c9a4,driverless
34c5bdc,other
bf680d2,driverless
3688184,car_usage
cabe99b,car_usage
1ea7607,facial_emotion
097b864,electoral
1741756,driverless
7c1bec9,electoral
78f88f5,driverless
596359b,car_usage
1bd30e5,driverless
cfb0905,driverless
efb6c37,venus
b631510,facial_emotion
b02a203,seagoing
e9513d5,other
65ca23d,venus
087c663,mars_face
69527a4,driverless
2d0b80a,electoral
78f21f5,mars_face
4eb95b7,car_usage
7689f1a,driverless
77697a7,seagoing
f1c54fc,driverless
5638723,electoral
32097dc,mars_face
f56cbbb,facial_emotion
9d44f80,driverless
475e950,mars_face
47697bd,mars_face
146aae7,car_usage
411a4c6,facial_emotion
8734c44,facial_emotion
cad19f2,driverless
6e9e53e,venus
3c03d31,facial_emotion
8090923,electoral
ec9466b,seagoing
7f35d9e,venus
2e94a27,facial_emotion
dd45719,car_usage
059af98,venus
495e8d0,car_usage
1d031f0,venus
db0f994,car_usage
0edee1b,seagoing
882db97,facial_emotion
a60e958,driverless
2469fc0,venus
ae4a601,electoral
bd2920f,facial_emotion
820ece4,mars_face
aaecbd6,car_usage
89cee1d,venus
4e3760b,mars_face
dff3179,venus
dafc727,driverless
b8c1a5f,facial_emotion
1e6a5d8,driverless
f24757e,venus
75e8016,seagoing
d787938,car_usage
2364b68,other
bd6ce41,other
81c231f,driverless
51a4fb0,car_usage
d73b983,facial_emotion
82c6d34,seagoing
29ebaab,electoral
d7f2966,seagoing
96fa19f,venus
0079938,other
c274451,electoral
eb87cc5,other
3f948e1,venus
3e7dd0b,venus
d3c355b,facial_emotion
6626793,car_usage
418f0dc,car_usage
372ad46,driverless
5fcd46c,mars_face
64c9bbc,electoral
c1c5139,electoral
c5a517d,car_usage
dd7c658,facial_emotion
8b54528,venus
400076e,car_usage
889d909,car_usage
b06a1a8,other
c2fb070,electoral
d4d2562,facial_emotion
45b6208,mars_face
e5c857d,driverless
1c8b117,mars_face
b68aa48,other
c136710,driverless
cbd7ec6,electoral
12c365a,venus
0f1081a,mars_face
aee28d3,driverless
74b2fe5,other
397608e,car_usage
fe3cccb,car_usage
b393f44,other
9b4d62a,facial_emotion
6435caa,mars_face
a3f182d,electoral
a850453,electoral
e265ef2,facial_emotion
8336072,electoral
4bbcd54,facial_emotion
10be2a0,electoral
8705667,driverless
65d28db,seagoing
64595eb,driverless
5f4c06e,driverless
261d0e3,mars_face
01ad79e,other
3570c77,seagoing
5bb3e5f,venus
335fa4f,driverless
9da6a6d,venus
809fa66,electoral
595980e,venus
9f552a6,driverless
503ef87,car_usage
bb7db64,mars_face
64a167b,facial_emotion
764b686,mars_face
eec3ad0,driverless
9a99c0a,driverless
c5e49a2,venus
7e65183,car_usage
65b5d44,facial_emotion
59eaef5,venus
8db1244,venus
82d3796,mars_face
6429e74,driverless
e3e1455,seagoing
a169df3,facial_emotion
539508c,facial_emotion
5fbfe66,mars_face
fdd9bbe,electoral
2b63205,car_usage
d024295,other
eaf9c96,venus
b88f0c4,car_usage
2c9f598,electoral
896d775,driverless
40b78eb,mars_face
8943100,mars_face
c16df7d,facial_emotion
dba50d5,driverless
ce8c005,mars_face
34bcca0,facial_emotion
925db3c,mars_face
3e13ec4,mars_face
0c5e863,driverless
fb0a7af,facial_emotion
8e878d8,venus
5f1ad58,driverless
3f19c05,venus
79a4025,other
ca4ee70,electoral
396197e,mars_face
9da2c13,car_usage
954de7d,venus
9055d9f,mars_face
1ed83f4,mars_face
582a549,mars_face
82342be,car_usage
c1aab47,mars_face
0f549ce,facial_emotion
807c627,driverless
73ec0b9,driverless
8230435,venus
8b96e59,mars_face
fe133db,mars_face
0a9df6a,driverless
4508da1,electoral
292cb9f,venus
ad85676,venus
edc099d,mars_face
7e0aebb,driverless
e1de5e0,electoral
7ebd70b,other
be34c50,venus
ddb4b6a,electoral
7d2a00a,venus
068ad55,other
341c5e2,car_usage
6fe17cd,electoral
98e52e7,facial_emotion
7123d48,seagoing
2dd6f1d,venus
2b14412,electoral
2d818b2,other
502e0b9,facial_emotion
625611e,facial_emotion
1a928ae,mars_face
be89c37,other
a58a879,car_usage
6c67d75,car_usage
ee6e626,venus
459922f,car_usage
614d33a,other
a0bec96,other
742c60f,facial_emotion
190a8d4,driverless
6aebd9d,driverless
6b85385,facial_emotion
fcf5f9e,car_usage
2975d96,seagoing
4bc1460,facial_emotion
7e2f7ab,seagoing
004229b,driverless
9764f48,driverless
1635650,venus
5e00d56,mars_face
9744a3c,driverless
ca58ee7,car_usage
9d52dd5,mars_face
f0df78a,venus
4538ac3,driverless
441e12f,other
94e8b73,mars_face
02d8dd2,car_usage
805b24c,other
2f435d9,mars_face
ed247f1,mars_face
d987eaf,driverless
80f3e2e,mars_face
6024733,car_usage
2c24e6b,facial_emotion
b8d9df2,driverless
6226f71,mars_face
eae48fd,driverless
96634ac,other
7077598,facial_emotion
b9606a9,driverless
888c2f1,driverless
df3f185,electoral
36255e8,facial_emotion
b3d943c,car_usage
5c72d6d,driverless
9841c2a,electoral
93a1ae8,driverless
b8179cf,venus
3312b86,electoral
db6668b,seagoing
fb5e093,driverless
a948dbe,facial_emotion
b02d2d6,car_usage
d644ad3,driverless
d11c131,car_usage
4856bd0,venus
5a40c03,other
82c9864,mars_face
5c27966,seagoing
d3d80b9,car_usage
480c834,electoral
c3363a9,mars_face
0461df3,mars_face
a853f66,car_usage
9331963,seagoing
61a9010,facial_emotion
efb5ad4,electoral
76166f9,other
ac6cc44,facial_emotion
2e2a0e8,facial_emotion
0693237,seagoing
4575e69,facial_emotion
7e6f8db,electoral
1284ac4,venus
445c11a,venus
9ba7a34,facial_emotion
e58330e,venus
ce5eebd,other
b0bd147,driverless
36c5b6e,mars_face
d4b87f4,driverless
165492b,mars_face
3d33aaa,driverless
c291598,facial_emotion
18f90f1,electoral
f68f5cb,venus
2af2552,driverless
bda130b,seagoing
e52f321,venus
d72438a,mars_face
7392331,electoral
7fa9598,seagoing
389b212,other
6b0d22e,electoral
4547adf,electoral
f93c8fd,driverless
7aa58e8,facial_emotion
132ccff,electoral
0a94ac7,car_usage
78569cc,seagoing
e72a879,electoral
b135cfc,electoral
2be7c8e,mars_face
13637e9,driverless
f2d525a,venus
5de3eb1,electoral
4303cbd,car_usage
1696647,mars_face
9211106,mars_face
423d789,mars_face
05c94e5,venus
4ea4f0f,venus
88eaec8,driverless
eca8129,driverless
a22e219,seagoing
cffc4a6,car_usage
643b19d,driverless
a7cb7bb,driverless
cda556e,seagoing
bb879d0,venus
a1a0e21,electoral
f007de5,mars_face
929b955,car_usage
50e3c8f,mars_face
d613c8e,car_usage
30a5a3d,venus
4a8da90,facial_emotion
f00c26a,driverless
142f458,other
1e48979,car_usage
9063dd3,driverless
3baaf6b,facial_emotion
84468af,seagoing
518a8e3,car_usage
8725350,venus
3a664f7,mars_face
7c59798,driverless
5d83c70,electoral
c278844,electoral
e3a9afd,seagoing
f694e28,electoral
1cdccc2,seagoing
d9f4644,facial_emotion
01c5073,other
7797857,venus
9729ecc,mars_face
12a72bd,car_usage
37c0154,seagoing
74a9dbc,venus
4a9461d,seagoing
cb82dc0,facial_emotion
d1a6973,facial_emotion
e135f7a,venus
8af8b09,other
11428cc,driverless
a56b9af,venus
622d034,electoral
056a4a4,car_usage
9231594,other
7bede28,driverless
1b5891f,seagoing
a02fadf,venus
8f4a4e2,seagoing
3ac8dc9,other
b669ecd,facial_emotion
91dadd2,venus
05182bf,mars_face
9946d02,venus
2fdbf31,venus
4667066,car_usage
77581db,car_usage
4a16419,venus
7853ba5,electoral
d7056aa,electoral
757343d,venus
3484e9f,seagoing
e16657c,venus
e5ea0d5,seagoing
6fe9ea8,facial_emotion
f0803b8,facial_emotion
8377d52,driverless
11c96ef,driverless
cfdf3f2,car_usage
fd0351b,driverless
3fcff84,car_usage
f856bc8,mars_face
ef1438f,car_usage
bea4ce7,venus
28cf870,mars_face
af9cca5,facial_emotion
9185c9b,car_usage
abd24bc,facial_emotion
b26c443,mars_face
74318fd,venus
24e64ad,venus
ec82b99,driverless
88e1bf9,seagoing
5e4b977,mars_face
89ba46c,car_usage
7af41ea,electoral
5a92ac6,driverless
231b95b,facial_emotion
44c494d,electoral
694d203,car_usage
6f331fc,facial_emotion
84cb271,venus
8319ef9,venus
f8a1c0a,car_usage
a4c474c,driverless
7f078cf,other
268cd47,driverless
de87a1c,facial_emotion
0ee7d80,driverless
7efe0c4,other
578147d,driverless
ba8c337,mars_face
8eb9955,venus
7494af5,venus
2e8ae9f,facial_emotion
e3b78ff,driverless
071dba8,seagoing
0bc541d,driverless
0aefcef,mars_face
0ad1f49,mars_face
403b7f6,venus
6b626c6,seagoing
9292e8f,mars_face
4f951b4,electoral
52d7570,facial_emotion
7ec2f7e,electoral
fab4fe8,facial_emotion
d4a1bcf,car_usage
c39fd2a,electoral
1686625,driverless
2830462,other
372c68e,electoral
4a9a74b,driverless
e8aa91d,driverless
eafac49,mars_face
07952db,driverless
ebbe96c,driverless
5f46401,car_usage
0eaa56c,electoral
ef70e4c,driverless
fa1fdf3,facial_emotion
e36bb08,venus
324d38b,mars_face
60e0c46,venus
f006607,seagoing
45a26a2,electoral
e9928b5,electoral
47b45a7,venus
88d8d80,facial_emotion
606be34,mars_face
202006a,facial_emotion
414ff8a,driverless
aff4169,mars_face
fb140b4,mars_face
7af72ba,venus
ead988a,seagoing
019e8c3,driverless
2daf910,electoral
a286208,facial_emotion
2cc98cb,seagoing
104c9c2,other
ef6569d,driverless
817dbc6,venus
5387290,mars_face
1866c81,venus
3128486,facial_emotion
605e033,driverless
f2e66b1,venus
d2196a3,driverless
2dee5f4,car_usage
e80f2b4,driverless
9cf3e02,facial_emotion
387e0e5,driverless
2f095a0,electoral
4ad512b,seagoing
7bed253,facial_emotion
11f80aa,mars_face
bf2e2df,other
90246bc,venus
c9f83ef,electoral
a356c7c,venus
0e2b7d1,car_usage
a17d5f7,driverless
f51f0fa,seagoing
faa610e,electoral
08133fe,other
6ca477c,mars_face
c48c366,electoral
a8d7467,driverless
3d9c7b9,venus
c7a8763,venus
cc0dde2,mars_face
557d939,venus
3e15f18,venus
e3e72ce,venus
8fefb41,facial_emotion
7c6e35e,driverless
0f8d16d,venus
ed18cb2,car_usage
4953269,driverless
61e8dfa,venus
371c937,mars_face
9ddf1bf,electoral
8b5f1fd,venus
3e78c7c,facial_emotion
c19d89d,mars_face
a6dafc7,electoral
0c1322b,facial_emotion
4a3ef9f,driverless
18c9ed8,driverless
3192920,electoral
001ab80,driverless
fc3927a,other
84acc1d,seagoing
ca061e6,mars_face
0acfeeb,electoral
e75bdf8,driverless
93ab97b,seagoing
7aee2ae,venus
29daf40,car_usage
403b099,other
f43979d,venus
0728321,mars_face
c20344e,mars_face
b875b20,facial_emotion
72f273b,driverless
fd46aef,mars_face
a67bf65,mars_face
c5bc641,seagoing
3167722,facial_emotion
8345960,venus
4fce83a,driverless
7c4b9e5,facial_emotion
4e38e77,seagoing
8d6be06,driverless
22ed7ef,car_usage
94cf58f,car_usage
371081f,car_usage
65c8c94,car_usage
9216557,car_usage
2c91690,driverless
ef3b33d,facial_emotion
4f55fbe,electoral
6bd29f5,venus
02ecf18,seagoing
a39eecf,electoral
04a99cb,electoral
3a1dd7e,driverless
a9cbc46,car_usage
7f759d2,car_usage
37c450b,driverless
cfdfdfa,electoral
1f3890c,seagoing
b92bdee,driverless
cf482bb,other
89a35da,venus
fe4a022,venus
40d42ad,mars_face
2402f2d,facial_emotion
e43f082,other
6f51437,mars_face
1cc8f9d,car_usage
e426299,electoral
103ff95,venus
98a1e0f,driverless
a253d76,facial_emotion
8936c5c,facial_emotion
c18808b,venus
4a84090,venus
83c9bbb,driverless
62f4cd8,mars_face
77418ee,driverless
0f69e05,other
e1f5327,electoral
24a099b,driverless
52f2649,car_usage
d8dc3f8,venus
427013e,other
01dabde,car_usage
2522c5d,driverless
0fcadb2,seagoing
f197341,driverless
c80a861,venus
97ab7f3,venus
6f62ee5,electoral
72718b7,seagoing
a16a21f,car_usage
5b8791b,car_usage
efd7312,venus
8393995,facial_emotion
52aa85b,venus
18d08e8,mars_face
d507c82,driverless
68eaf9f,other
f386e73,driverless
f8b885d,facial_emotion
6dc6b0a,driverless
1446c35,other
442479e,mars_face
5b1893b,seagoing
790576f,electoral
c257539,venus
4f70228,mars_face
0156ea6,venus
dd03d5e,car_usage
1f113e1,facial_emotion
2ab69a7,driverless
9b35b9f,electoral
d0a6d84,facial_emotion
19953a8,electoral
d63fc88,seagoing
a3f3377,driverless
1807be3,facial_emotion
614de08,facial_emotion
632cacb,venus
72bb125,driverless
35c806d,electoral
0187e96,car_usage
3911a88,car_usage
1849da9,venus
5d911ab,other
94f5165,seagoing
71d19fc,seagoing
a4fcdca,venus
c123b4c,venus
a3762d8,car_usage
dcc75d7,electoral
4fc4cab,venus
92ae69d,mars_face
8947d0c,facial_emotion
f95baca,venus
e1ea8ee,venus
975442b,other
7a86c92,car_usage
46692fb,car_usage
8c1c7fc,facial_emotion
477bbba,driverless
201523b,venus
5c73459,electoral
1d0a8db,venus
31610f5,electoral
fe546d8,mars_face
0d8bfc5,driverless
ef3ddc1,facial_emotion
5fbec4d,venus
0519419,electoral
6ccda33,seagoing
28d472e,electoral
6f4d54b,other
cdff3b2,electoral
b5b5033,facial_emotion
4a0a356,mars_face
9fae4ef,electoral
22d7047,driverless
982f413,facial_emotion
ea7d77b,driverless
70abb34,seagoing
c0b9852,venus
4fc2548,car_usage
6c636c4,mars_face
060d2bb,mars_face
fd2ebe0,driverless
59d98c3,driverless
10fe8cc,driverless
c115173,venus
03ff4c1,mars_face
5c80df3,seagoing
c09b401,driverless
452641d,other
33e6120,facial_emotion
366daac,driverless
4cc0953,facial_emotion
402835b,facial_emotion
77caafd,electoral
aeaa1eb,venus
a7caf1d,facial_emotion
5b27416,electoral
d31dc56,driverless
8cd1c55,facial_emotion
cf6e8bb,venus
d4c95d1,facial_emotion
e1870ae,other
a1b39aa,venus
ba47e27,electoral
e813e51,car_usage
2c35c89,facial_emotion
7144371,car_usage
2b0bc6d,venus
58379d1,seagoing
d2cbf09,facial_emotion
49bc040,venus
5a0a6e7,facial_emotion
dd93e56,electoral
1d5b94f,mars_face
e9c5ea9,electoral
d7d09c0,electoral
d64d128,other
6f1f88c,venus
6dc736a,facial_emotion
da08297,electoral
23709d9,electoral
0f7dda8,electoral
da6aebe,seagoing
06fa3b6,driverless
a82b5ef,electoral
7fd1119,facial_emotion
b103ef4,venus
2223f85,electoral
4a7e08f,venus
84b8678,mars_face
624ad4d,driverless
56ce1c1,venus
9186571,seagoing
7902cba,electoral
0a98eef,facial_emotion
5bc5aff,other
0892cb5,other
b28b2d9,driverless
214b662,other
563d1cf,other
3434f04,venus
a395c34,venus
b9d0a53,other
42ad70e,car_usage
1494422,venus
feab32e,venus
0b1ab1d,driverless
d69dd40,car_usage
9fe31ac,seagoing
6e0482c,other
b4bdae2,other
3de9f62,facial_emotion
00d4911,electoral
941e431,driverless
b0dc830,venus
e837edd,venus
5d99b40,mars_face
43cb52e,facial_emotion
7a07c96,other
468f06d,venus
da0e8fb,venus
20cb752,other
61f7a9c,mars_face
f0f3cba,driverless
fe3d113,seagoing
70a84ef,electoral
d57c7b5,facial_emotion
b015474,seagoing
76eddd4,mars_face
9cf3904,seagoing
4d8de47,seagoing
9f62f3a,venus
f11d525,mars_face
15de5b1,venus
edf5017,driverless
46eaa8b,mars_face
d8a6d62,mars_face
d7800bf,venus
896506f,car_usage
6ad5505,electoral
dab2346,venus
c0f89a5,electoral
2e86520,driverless
ad14bcb,mars_face
bc7c899,mars_face
813954b,electoral
99a0329,venus
3d37941,driverless
a0c461b,electoral
51cff10,electoral
430de71,car_usage
a8bcbe0,facial_emotion
0ef4f4f,driverless
e671912,venus
c5efa97,driverless
e254feb,driverless
0bfe967,seagoing
e67b702,facial_emotion
dcfe25f,electoral
595e8d2,electoral
0b551ad,seagoing
82b2ffc,venus
3dca01c,facial_emotion
091e483,facial_emotion
7ec2cc3,venus
5c964d3,facial_emotion
0be5034,venus
46fa387,facial_emotion
b3e4b16,seagoing
41a6642,venus
67b0ded,electoral
876217e,car_usage
e19825b,facial_emotion
89bcb5b,seagoing
48aee07,electoral
7ff464e,facial_emotion
f8514e5,facial_emotion
64747e6,driverless
e2b1ad6,car_usage
468b07c,other
68c44da,facial_emotion
11c2627,facial_emotion
152609d,electoral
d9fd23e,car_usage
acdebde,mars_face
335556a,driverless
d8dfcbc,mars_face
50af254,venus
fa5d67a,venus
9e1614b,driverless
8863d36,driverless
13fe30a,facial_emotion
14b8fbb,electoral
3e3c20a,electoral
8486e0e,driverless
704ca8c,electoral
bfb525f,electoral
933fdf9,car_usage
ee13521,electoral
fe92183,driverless
a35725b,mars_face
7d6ac01,mars_face
fa29121,mars_face
3f4a9c6,driverless
71c12b0,other
44cb3be,venus
3be8782,driverless
f8d91ef,other
b0a7822,car_usage
84ddd05,car_usage
d404a6c,facial_emotion
59901f2,driverless
abe938a,seagoing
2b743c0,driverless
5b2a930,electoral
9a4aba9,facial_emotion
632e88e,driverless
349e486,driverless
9e940ef,mars_face
b6a7a88,venus
8e01a15,mars_face
0870f09,electoral
3020500,venus
c620a79,car_usage
20f7124,driverless
d7023dd,electoral
dc6dfac,car_usage
a534657,driverless
f13e69b,driverless
75bb63f,driverless
ad7c1bb,seagoing
d640a12,facial_emotion
c0f7dfe,car_usage
a39770e,venus
30d4a45,facial_emotion
320ae92,mars_face
c61a6eb,seagoing
a7f296e,venus
0f79e39,other
a52d490,venus
75e3824,driverless
608ace7,facial_emotion
1542a67,driverless
8ec6280,car_usage
d535c1b,electoral
93fd504,driverless
5272eb0,mars_face
d1e5244,electoral
a9ea38e,mars_face
0e277d7,facial_emotion
bb0ee48,venus
61ff5ed,electoral
7b9c495,driverless
b655356,car_usage
a208781,driverless
bc3c595,other
bbecc99,electoral
1cc616f,venus
0c0eeb7,driverless
d268560,venus
214bad3,facial_emotion
c781ab6,car_usage
2313cd7,driverless
b512b19,venus
89bd257,seagoing
b035579,other
5015b67,facial_emotion
80c7f25,driverless
472298b,driverless
65a3145,driverless
9597653,electoral
96caa63,venus
af45e2b,electoral
c6c979c,seagoing
0975e3f,driverless
47824ea,facial_emotion
75403ca,driverless
613f390,driverless
27c2c70,mars_face
be9cecb,mars_face
732b189,facial_emotion
b02736f,car_usage
23b4894,venus
3e30e6c,electoral
2203c6a,facial_emotion
34b120d,electoral
7b28c77,driverless
46dd6fb,venus
e05e8dc,venus
b8c4981,car_usage
a82fa5f,facial_emotion
76ad1db,mars_face
ec3323b,electoral
f985a3f,venus
a354d9b,facial_emotion
d1d32ad,mars_face
4f8575d,facial_emotion
389db01,seagoing
06939ab,driverless
00a3575,venus
84150e8,driverless
93e2ad5,facial_emotion
80a1c47,seagoing
eabad33,facial_emotion
71b6e79,facial_emotion
dd5e511,electoral
1374701,driverless
0e85504,facial_emotion
6c02528,mars_face
3c30a03,electoral
de9b166,driverless
1840279,mars_face
650f016,driverless
70daa75,venus
4bfbfae,seagoing
f4fc1ab,car_usage
9d90fe3,electoral
22ae235,electoral
98bd2f3,mars_face
7646cd6,driverless
32de0f4,facial_emotion
233ca6e,driverless
dc225ea,driverless
4f53e1c,facial_emotion
7a2d72e,seagoing
e8f52e7,seagoing
4a842cc,other
e7900f2,other
3dc4b34,other
670088c,mars_face
5091e12,venus
47c2307,driverless
5d30afd,driverless
9d26da6,venus
e0c11f4,driverless
d46c951,facial_emotion
4603408,venus
aa2c133,facial_emotion
c3f8479,driverless
595fec4,facial_emotion
cb7624a,driverless
2fdb1d6,driverless
f0c47c7,driverless
0848273,mars_face
0a919e7,electoral
e481600,driverless
c9f4cf0,electoral
feb63da,electoral
b5abb88,driverless
b9cc240,driverless
0ea1c1f,venus
54f35f7,driverless
aa59ea3,venus
18f621f,electoral
29a7d43,mars_face
1d9e356,driverless
a6a80ed,car_usage
a3f1de6,electoral
d6c45e6,venus
1a07cfb,seagoing
b057e26,seagoing
0cdf1ff,facial_emotion
e2ba02d,driverless
a880da5,car_usage
8abcbbc,car_usage
d88e664,other
811355b,facial_emotion
0a22908,venus
a5bb8c7,driverless
1aac26b,venus
12f28ff,facial_emotion
30e3b93,venus
7819a73,mars_face
1591b94,seagoing
4ea552d,electoral
a456bb6,other
ed7fbc3,seagoing
2b1fd83,facial_emotion
04b4ad6,venus
4cd668a,seagoing
497870f,driverless
01e64c4,venus
336c6ad,facial_emotion
e0112c9,driverless
2e68380,seagoing
e3f513b,other
2986cad,driverless
d21fbb8,car_usage
5f6ce63,seagoing
2fd6657,mars_face
ef23637,mars_face
82853da,venus
527b007,facial_emotion
09b1823,venus
abb588c,other
bd6f060,seagoing
9232640,venus
491d01e,seagoing
ca0ed2e,venus
8a171f9,other
26598f5,driverless
dd7ad18,electoral
c1eb255,driverless
5ed0a74,venus
da5ee3f,other
e4ea808,electoral
dea361a,facial_emotion
9ab59e3,car_usage
b39b8bb,venus
09c5771,car_usage
2a97d85,driverless
a81b2f2,mars_face
3ebc796,seagoing
f3de91a,venus
889d496,electoral
ed21cf1,electoral
153e8fe,driverless
2e66941,driverless
4bca23d,seagoing
d99d5b0,venus
9b20905,facial_emotion
90cbd8a,mars_face
f356a4c,driverless
69dfcda,seagoing
353bc5b,driverless
c766758,facial_emotion
93dcffc,other
08139fb,seagoing
e046d2a,other
bbf3192,seagoing
2c6c2bf,seagoing
952e8a3,facial_emotion
053f99e,driverless
f26597a,other
0ad08bd,driverless
90320ea,electoral
3b16819,facial_emotion
a22d402,car_usage
b4d17d4,facial_emotion
995ce5c,other
89b156e,facial_emotion
d4147f2,other
71c1f3d,car_usage
40cba9a,venus
182536b,car_usage
13f81b1,mars_face
59d8128,electoral
c149d08,facial_emotion
635a4b4,car_usage
87161f0,mars_face
7486d70,mars_face
e0b63de,driverless
f004f21,mars_face
cc37102,mars_face
05f81ce,driverless
61b3999,driverless
6a970f5,venus
a65cf4d,mars_face
86bb2c9,facial_emotion
e62c876,venus
7d65d93,facial_emotion
ba59149,driverless
7dd5c0d,facial_emotion
8ec8211,driverless
35ba672,driverless
22f55dc,mars_face
734036e,seagoing
9a982b7,mars_face
1d2f823,seagoing
823b228,mars_face
8a38ff3,electoral
6578734,driverless
a4bfcac,venus
b62d43b,electoral
5d01e15,car_usage
759d361,driverless
2d284ae,mars_face
1de7a3e,mars_face
3007923,electoral
dc29de3,facial_emotion
307b540,electoral
e99ce48,electoral
e0b351e,electoral
383af6e,seagoing
d9a15bb,electoral
bcaeafd,other
6162c3a,venus
1c74f89,driverless
5cfcdf9,venus
5c04c45,facial_emotion
3911f96,mars_face
2836518,mars_face
0c63220,facial_emotion
9629fff,venus
e4a732b,mars_face
6365f7a,driverless
31b73d2,facial_emotion
8aaee53,venus
c435fff,facial_emotion
4c262b2,venus
79dfcd7,electoral
8dbbcc8,electoral
575d609,car_usage
e883e8d,facial_emotion
a7bb990,car_usage
8b423cb,electoral
7d3aad9,venus
ced3bda,electoral
b6fdfe8,facial_emotion
b509ef3,car_usage
d8f3bd7,electoral
08d4d59,venus
019b862,venus
5ada5db,other
5e5f641,venus
290cf6b,seagoing
9a371d4,driverless
4db2098,driverless
c97e5b2,mars_face
cff9d2d,venus
5bc984d,driverless
41cfc2c,mars_face
06235e1,facial_emotion
fcc285f,venus
80b8f92,facial_emotion
8a62e5b,electoral
3e60172,venus
bd0fd0d,driverless
9caac09,mars_face
647cd96,venus
d77eb24,car_usage
18f7fc7,mars_face
21ae86b,driverless
c3fd587,car_usage
f7b0d7d,venus
47225d8,seagoing
2e1b5e4,facial_emotion
920a499,driverless
30869db,seagoing
f6ccf5b,facial_emotion
0f7535d,driverless
cf96a90,facial_emotion
43af0ee,facial_emotion
537f360,driverless
79bbd9b,car_usage
be316f2,car_usage
1d20cae,driverless
5ad7706,seagoing
359b8ee,driverless
3395115,facial_emotion
2e5b73c,venus
06be122,mars_face
283ae2f,venus
568497d,electoral
29194fa,electoral
7c244f3,driverless
7969ad0,facial_emotion
2bcd7b2,venus
442da01,mars_face
11b1db5,facial_emotion
47a5dff,other
9792fe8,driverless
f4ca3ba,driverless
9749d96,mars_face
77421ce,driverless
37b659c,facial_emotion
77d1a04,other
eaeef02,car_usage
158ddca,venus
5de5793,venus
9d733ea,driverless
663fde6,other
60000b4,other
9b3b928,other
7f8986b,driverless
5f35e66,car_usage
c6a49f8,car_usage
a63a862,other
7b190b5,mars_face
abde127,driverless
44d698b,mars_face
93632c3,venus
dd5dacd,electoral
0098ef4,car_usage
61d41c5,electoral
1ce9669,driverless
4be72b3,facial_emotion
f29d95b,mars_face
c50f5ae,venus
0b6df5c,other
ce356c9,driverless
103d884,driverless
9cbf6a3,venus
45d4220,mars_face
d0113ae,driverless
7b20057,venus
4adb263,seagoing
c1dabba,venus
4cf846a,other
e1e2a67,mars_face
578e3c1,facial_emotion
265499b,venus
1178b7e,venus
c44be67,mars_face
99038ba,electoral
ce0fa56,facial_emotion
85bf4eb,mars_face
5867764,car_usage
6bde4bc,venus
0cf9088,electoral
a53d268,venus
0bee92d,electoral
1d34992,driverless
8055ec2,other
00f6ac7,venus
58b61cc,facial_emotion
3cc72ff,mars_face
b7c2646,venus
4f55690,driverless
976c6f8,facial_emotion
4d63446,driverless
8ac535b,facial_emotion
2305032,car_usage
725dd07,facial_emotion
00feec3,venus
748d54a,seagoing
2dc718b,venus
9f93c72,mars_face
2cd5385,mars_face
1fdcd75,seagoing
fbb4b88,venus
ff4c9d0,facial_emotion
92c37a0,venus
93e1019,electoral
5ac14fa,mars_face
81fde2a,seagoing
ad31471,mars_face
09b1b24,other
df4a236,driverless
576b6b8,mars_face
8a54ace,venus
4a23085,mars_face
beed224,facial_emotion
48847db,car_usage
90b9070,other
4406d5e,facial_emotion
3647ee0,seagoing
89daab8,driverless
1a0ee12,driverless
6bf2b8d,seagoing
7813094,venus
34339c4,venus
a96f4f5,venus
ad6312d,electoral
4d8d72c,seagoing
e96aaaf,car_usage
7be790c,venus
c3cdc0c,facial_emotion
0c85030,car_usage
b090319,car_usage
e195a3b,electoral
82a33e2,seagoing
e6bbf25,other
f53fbe6,facial_emotion
ff5c95f,facial_emotion
0eb2865,electoral
72c9aa8,seagoing
4c772de,venus
202b78d,seagoing
461515a,electoral
9b80a7f,other
4d90b3e,mars_face
710f5d9,driverless
5ef8f8e,other
90a4d07,facial_emotion
2c95040,facial_emotion
caf4f81,car_usage
95cfb46,facial_emotion
5ae6fe3,seagoing
6b02476,electoral
787fa24,electoral
f40883e,driverless
b3d012d,facial_emotion
33f367a,venus
d35e751,electoral
